218200,Blood Elf Wagon,0
218203,Doodad_SubwayCar02,0
218204,Doodad_SubwayCar09,0
218205,Doodad_SubwayCar11,0
218206,Doodad_SubwayCar12,0
218207,Doodad_SubwayCar13,0
218208,Doodad_SubwayCar01,0
218209,Chair,0
218210,Chair,0
218211,Chair,0
218212,Chair,0
218213,Chair,0
218214,Chair,0
218215,Chair,0
218216,Chair,0
218217,Chair,0
218218,Chair,0
218219,Chair,0
218220,Chair,0
218221,Chair,0
218222,Chair,0
218223,Chair,0
218224,Doodad_GnomeSign_Engineer01,0
218225,Doodad_DwarfSign_Alchemist01,0
218226,Doodad_DwarfSign_Fireworks01,0
218227,Brazier,0
218228,Brazier,0
218229,Mailbox,0
218230,Chair,0
218231,Chair,0
218232,Chair,0
218233,Chair,0
218234,Chair,0
218235,Chair,0
218236,Chair,0
218237,Chair,0
218238,Chair,0
218239,Chair,0
218240,Chair,0
218241,Chair,0
218242,Chair,0
218243,Chair,0
218244,Chair,0
218245,Chair,0
218246,Chair,0
218247,Chair,0
218248,Chair,0
218249,Chair,0
218250,Chair,0
218251,Chair,0
218252,Chair,0
218253,Chair,0
218254,Chair,0
218255,Chair,0
218256,Chair,0
218257,Chair,0
218258,Chair,0
218259,Chair,0
218260,Chair,0
218261,Chair,0
218262,Chair,0
218263,Chair,0
218264,Chair,0
218265,Chair,0
218266,Chair,0
218267,Chair,0
218268,Chair,0
218269,Chair,0
218270,Chair,0
218271,Chair,0
218272,Chair,0
218273,Chair,0
218274,Chair,0
218275,Chair,0
218276,Chair,0
218277,Chair,0
218278,Chair,0
218279,Chair,0
218280,Chair,0
218281,Chair,0
218282,Chair,0
218283,Chair,0
218284,Chair,0
218285,Chair,0
218286,Chair,0
218287,Chair,0
218288,Chair,0
218289,Chair,0
218290,Chair,0
218291,Chair,0
218292,Chair,0
218293,Chair,0
218294,Chair,0
218295,Chair,0
218296,Chair,0
218297,Chair,0
218298,Chair,0
218299,Chair,0
218300,Chair,0
218301,Chair,0
218302,Chair,0
218303,Chair,0
218304,Chair,0
218305,Chair,0
218306,Chair,0
218307,Chair,0
218308,Chair,0
218309,Chair,0
218310,Chair,0
218311,Chair,0
218312,Chair,0
218313,Chair,0
218314,Chair,0
218315,Chair,0
218316,Chair,0
218317,Chair,0
218318,Chair,0
218319,Chair,0
218320,Chair,0
218321,Chair,0
218322,Chair,0
218323,Chair,0
218324,Chair,0
218325,Chair,0
218326,Chair,0
218327,Chair,0
218328,Chair,0
218329,Chair,0
218330,Chair,0
218331,Chair,0
218332,Chair,0
218333,Chair,0
218334,Chair,0
218335,Chair,0
218336,Chair,0
218337,Chair,0
218338,Chair,0
218339,Chair,0
218340,Chair,0
218341,Chair,0
218342,Chair,0
218343,Chair,0
218344,Chair,0
218345,Chair,0
218346,Chair,0
218347,Chair,0
218348,Chair,0
218349,Chair,0
218350,Chair,0
218351,Chair,0
218352,Chair,0
218353,Chair,0
218354,Chair,0
218355,Chair,0
218356,Chair,0
218357,Chair,0
218358,Chair,0
218359,Chair,0
218360,Chair,0
218361,Chair,0
218362,Chair,0
218363,Chair,0
218364,Chair,0
218365,Chair,0
218366,Chair,0
218367,Chair,0
218368,Chair,0
218369,Chair,0
218370,Chair,0
218371,Ji-Kun Easter Egg,0
218372,Saur Fetish,0
218373,Saur Fetish,0
218374,Orb of Control,0
218375,Orb of Control,0
218376,Orb of Control,0
218377,Heavy Explosives,0
218378,Mailbox,0
218379,Silver Convenant Supply Crate,0
218380,Silver Convenant Supply Crate,0
218381,Silver Convenant Supply Barrel,0
218382,Egg,0
218383,Zandalari Crate 03 Open,0
218384,Zandalari Crate 03,0
218385,Zandalari Table Long,0
218386,Zandalari Dinosaur Saddles 02,0
218387,Zandalari Dinosaur Saddles 01,0
218388,Sewer Grate,0
218389,Passage Door,0
218390,Ancient Stone Door,0
218391,Wrought Iron Door,0
218392,Studded Iron Door,0
218393,Ancient Stone Door,0
218394,Passage Door,0
218395,Doodad_ThunderKing_BeholderGrate_Small_001,0
218396,Doodad_ThunderKing_BeholderGrate_Large_001,0
218397,Charging Station,0
218398,North Pillar,0
218399,East Pillar,0
218400,South Pillar,0
218401,West Pillar,0
218407,Zandalari Cage,0
218408,SW Window,0
218409,NW Window,0
218410,SE Window,0
218411,NE Window,0
218412,Wind FX NE,0
218413,Wind FX SE,0
218414,Wind FX SW,0
218415,Wind FX NW,0
218416,Rope Ladder,0
218417,Displacement Pad,0
218418,Displacement Pad,0
218419,Floor FX South,0
218420,Floor FX North,0
218421,Floor FX West,0
218422,Floor FX East,0
218424,Cha'lat's Sacrificial Altar,0
218425,Tec'uat's Sacrificial Altar,0
218426,Pa'chek's Sacrificial Altar,0
218427,Coming of Age,0
218428,For Council and King,0
218429,Shadows of the Loa,0
218430,The Dark Prophet Zul,0
218431,Lei Shen,0
218432,The Sacred Mount,0
218433,Unity at a Price,0
218434,The Pandaren Problem,0
218435,Agents of Order,0
218436,Shadow, Storm, and Stone,0
218437,The Curse and the Silence,0
218438,Age of a Hundred Kings,0
218460,Sunreaver Portal,0
218462,Portal to the Isle of Thunder,0
218463,Portal to the Isle of Thunder,0
218464,Portal to Vale of Eternal Blossoms,0
218469,Wrought Iron Door,0
218486,Sunreaver Portal,0
218487,Sunreaver Portal,0
218488,Thunder King Disc Collision,0
218489,PA Food Ribs,0
218490,PA Food Baked Fish,0
218491,Haunch,0
218493,Worgen Bottle 03,0
218494,Campfire,0
218499,Bonfire,0
218500,Bonfire,0
218501,Campfire,0
218502,Campfire,0
218503,Campfire,0
218504,Campfire,0
218505,Campfire,0
218506,Campfire,0
218507,Campfire,0
218508,Campfire,0
218509,Campfire,0
218510,Campfire,0
218512,Forge,0
218513,Forge,0
218514,Anvil,0
218515,Anvil,0
218516,Brazier,0
218517,Brazier,0
218521,Campfire,0
218524,Bench,0
218525,Bench,0
218526,Bench,0
218527,Bench,0
218528,Campfire,0
218529,Campfire,0
218530,Mailbox,0
218531,Forge,0
218532,Forge,0
218533,Anvil,0
218534,Anvil,0
218535,Bench,0
218536,Haqin of the Hundred Spears: Spell Focus,0
218538,Scenario 5.2 - Tear Down This Wall - Destructible Wall - JSB,0
218539,Large Swarm of Migrated Reef Octopus,0
218540,Thunder King Conduit Collision,0
218543,Feather of Ji-Kun,0
218544,Cavein,0
218545,Primordius Room Grate,0
218546,Primordius Room Grate,0
218547,Primordius Room Grate,0
218548,Primordius Room Grate,0
218549,Primordius Room Grate,0
218550,Primordius Room Grate,0
218551,Primordius Room Grate,0
218552,Primordius Room Grate,0
218553,Ra-Den Secret Entry Door Iris,0
218554,Massive Stone Door,0
218555,Massive Stone Door,0
218556,Cargo Boxes - Large,0
218558,Sunreaver Ballista,0
218559,Sunreaver Ballista,0
218560,Sunreaver Ballista,0
218561,Sunreaver Ballista,0
218562,Sunreaver Ballista,0
218563,Sunreaver Ballista,0
218564,Sunreaver Ballista,0
218565,Sunreaver Ballista,0
218566,Sunreaver Ballista,0
218567,Sunreaver Ballista,0
218568,Sunreaver Ballista,0
218569,Sunreaver Ballista,0
218570,Sunreaver Ballista,0
218572,The Zandalari Prophecy,0
218573,Rumbles of Thunder,0
218574,Gods and Monsters,0
218576,Large Tangled Mantis Shrimp Cluster,0
218577,Tangled Mantis Shrimp Cluster,0
218578,Swarm of Migrated Reef Octopus,0
218579,Power Crystals,0
218580,Kirin Tor Sky Ward,0
218581,Staff of Antonidas,0
218582,Bench,0
218583,Bench,0
218584,Primordius Entry Gate,0
218585,Primordius Exit Gate,0
218586,Campfire,0
218587,Throne,0
218588,Door to the Queens' Chamber,0
218589,Door to the Queens' Chamber,0
218590,Forgemaster Deng: Spell Focus,0
218591,Heavy Explosives,0
218592,Abandoned Wagon,0
218593,Trove of the Thunder King,0
218599,The Skybag,0
218600,Sparkmancer Vu,0
218601,Hydra Gate,0
218623,Skybag Teleporter,0
218624,Brawl'gar Teleporter,0
218625,Quill Target,0
218626,Spirit Wall,0
218627,Ice Tomb,0
218628,Mogu Door,0
218629,Glowing Jade Lungfish,0
218630,Large Pool of Glowing Jade Lungfish,0
218631,Swarm of Panicked Paddlefish,0
218632,Large Swarm of Panicked Paddlefish,0
218633,Brew Frenzied Emperor Salmon,0
218634,Large Pool of Brew Frenzied Emperor Salmon,0
218635,Tiger Gourami Slush,0
218636,Large Pool of Tiger Gourami Slush,0
218637,Secrets of Lightning Steel,0
218638,Portal to Shado-Pan Garrison,0
218639,Portal to Shado-Pan Garrison,0
218641,Silver Covenant Ballista,0
218642,Alliance Wagon,0
218643,Draenei HoloRunes,0
218644,Armor,0
218645,Devil's Blood Elixir,0
218646,Lumber,0
218647,Silver Covenant Banner,0
218648,Crowded Redbelly Mandarin,0
218649,Large Pool of Crowded Redbelly Mandarin,0
218650,Sha-Touched Spinefish,0
218651,Large Pool of Sha-Touched Spinefish,0
218652,Glimmering Jewel Danio Pool,0
218653,Large Pool of Glimmering Jewel Danio,0
218654,Burning Seed,0
218655,Zandalari Council Entry - Left,0
218656,Zandalari Council Entry - Right,0
218657,Zandalari Council Exit - Inner,0
218658,Zandalari Council Trash Door One - Inner,0
218659,Zandalari Council Trash Door One - Outer,0
218660,Zandalari Council Trash Door Two - Inner,0
218661,Zandalari Council Trash Door Two - Outer,0
218662,Wrought Iron Door,0
218663,Wrought Iron Door,0
218664,Wrought Iron Door,0
218665,Wrought Iron Door,0
218666,Wrought Iron Door,0
218667,Wrought Iron Door,0
218668,Wrought Iron Door,0
218669,Wrought Iron Door,0
218670,Gurubashi Tribal Door,0
218671,Drakkari Tribal Door,0
218672,Farraki Tribal Door,0
218673,Amani Tribal Door,0
218674,Big Gate,0
218675,Mogu Fountain,0
218676,Mogu Fountain,0
218677,Mogu Fountain,0
218678,Mogu Fountain,0
218696,Mogu Door,0
218697,Mogu Door,0
218698,Mogu Door,0
218699,Qon Back Door,0
218700,Qon Front Door,0
218701,Thundering Anvil,0
218702,Thundering Anvil,0
218703,Thundering Anvil,0
218704,Thundering Anvil,0
218705,Thundering Anvil,0
218706,Thundering Anvil,0
218707,Doodad_Mogu_Crucible001,0
218708,Doodad_Mogu_Crucible002,0
218709,Doodad_Mogu_Crucible004,0
218710,Doodad_Mogu_Crucible003,0
218711,Mogu Concubines Back Door,0
218712,Mogu Concubines Front Door,0
218713,Berserk,0
218714,Cooldown,0
218715,Restoration,0
218716,Speed,0
218717,Mogu Door,0
218718,Dark Iron Mole Machine,0
218719,Raft,0
218720,Travel Back to the Normal Plane,0
218721,Geyser,0
218722,Emi Brunet,0
218723,Ancient Mogu Bell,0
218724,Secrets of Stabilized Lightning,0
218725,Anduin's Crutch,0
218726,Mogu Door,0
218727,Thunder Forge Door,0
218728,Mogu Door,0
218729,Mogu Door,0
218730,Mogu Door,0
218731,Tactical Mana Bomb,0
218732,Tactical Mana Bomb,0
218733,Tactical Mana Bomb,0
218734,Tactical Mana Bomb,0
218735,Tactical Mana Bomb,0
218736,Tactical Mana Bomb,0
218737,Zandalari Caster Spell Focus Cauldron,0
218738,Zandalari Caster Spell Focus Eyeball,0
218739,Zandalari Caster Spell Focus Sconce,0
218740,Doodad_ITK_Forge_FX_Wrap001,0
218741,Thundering Anvil,0
218742,Bonfire,0
218743,Bonfire,0
218744,The Swollen Vault,0
218746,Hydra Exit,0
218747,Sunreaver Sword,0
218748,Sunreaver Sword,0
218749,Work Order Post,0
218750,Work Orders,0
218751,Doodad_PA_Anvil_012,0
218752,Doodad_PA_Anvil_011,0
218753,Doodad_PA_Anvil_010,0
218754,Doodad_PA_Anvil_009,0
218755,Firepit,0
218756,Firepit,0
218757,Mogu Treasure Chest,0
218758,Ice Spike,0
218759,Glorious Mogu Treasure Chest,0
218760,Mogu Door,0
218761,Treasure Room - Zandalari Crate 03,0
218762,Wagon,0
218763,Kirin Tor Portal,0
218764,Dalaran Portal,0
218765,Empty Crate,0
218766,Crate,0
218767,Filled Barrel,0
218768,Grain Sack,0
218769,Bucket,0
218770,Dawnseeker's Promontory Guard Post,0
218771,Leaning Sack,0
218772,Golden Treasure Chest,0
218773,Treasure Room - Mogu Coffin,0
218774,Treasure Room - Mogu Coffin Lid,0
218775,Treasure Room - Mogu Coffin Lid,0
218776,Treasure Room - Mogu Coffin Lid,0
218777,Treasure Room - Mogu Coffin Occupant (horizontal),0
218778,Treasure Room - Mogu Altar,0
218779,Treasure Room - Mogu Statue Base,0
218780,Treasure Room - Zandalari Crate 03,0
218781,Chamber of the Twin Consorts,0
218782,Coming of Age,0
218783,For Council and King,0
218784,Shadows of the Loa,0
218785,The Dark Prophet Zul,0
218786,Lei Shen,0
218787,The Sacred Mount,0
218788,Unity at a Price,0
218789,The Pandaren Problem,0
218790,Agents of Order,0
218791,Shadow, Storm, and Stone,0
218792,The Curse and the Silence,0
218793,Age of a Hundred Kings,0
218794,Cha'lat's Sacrificial Altar,0
218795,Treasure Room - Pandaren Skeleton,0
218796,Lever,0
218797,Cha'lat's Sacrificial Altar,0
218798,Tec'uat's Sacrificial Altar,0
218799,Tec'uat's Sacrificial Altar,0
218800,Treasure Room - Zandalari Crate 01,0
218801,Pa'chek's Sacrificial Altar,0
218802,Pa'chek's Sacrificial Altar,0
218805,Cache of Ancient Treasures,0
218806,Cache of Ancient Treasures,0
218807,Cache of Ancient Treasures,0
218808,Cache of Ancient Treasures,0
218809,Campfire,0
218810,Campfire,0
218811,Smoldering Anvil,0
218812,Campfire,0
218813,Bonfire,0
218814,6288.187500 6270.696289 16.899106,0
218815,Zandalari Ship,0
218816,Portal to Violet Rise,0
218817,Portal to Dawnseeker Promontory,0
218820,Treasure Room - Thorny Vine,0
218821,Treasure Room - Thorny Vine 2,0
218822,Bonfire,0
218823,Campfire,0
218824,Campfire,0
218825,Campfire,0
218826,War Table,0
218827,Zandalari Map,0
218828,Violet Rise Guard Post,0
218829,Treasure Room - Rubble Piece 1,0
218830,Treasure Room - Rubble Piece 2,0
218831,Treasure Room - Rubble Piece 3,0
218832,Thunder Forge Door,0
218833,Shado-pan Rikshaw,0
218834,Pestilence with Teeth,0
218835,Jaina's Weathered Spellbook,0
218836,Rommath's Book of Incantations,0
218837,Teleport to Za'Tual,0
218838,Teleport to the Seabolt,0
218839,Teleport to Court of Bones,0
218840,Teleport to the Crimson Treader,0
218841,Doodad_ThunderKing_Door_Tall_001,0
218842,Doodad_ThunderKing_Door_Tall_003,0
218843,Doodad_Mogu_ThunderIsle_Gate001,0
218844,Doodad_ThunderKing_Door_Short_001,0
218845,TEST Tiger Gourami School,0
218846,Test Spear,0
218847,Mogu Island Dalaran Tower,0
218848,Sparkmaster Vu: Spell Focus,0
218849,IoTTK - Mini Sunwell,0
218850,Edict of the Thunder King,0
218851,The Zandalar Agreement,0
218852,The Duel of Thunder and Strength,0
218853,Stormy Chest,0
218854,Lightning Pillar,0
218855,Examination Table,0
218856,Smoldering Anvil,0
218857,Smoldering Anvil,0
218858,Mogu Blood Vat,0
218859,Mogu Blood Vat,0
218860,Mogu Blood Vat,0
218861,Mogu Blood Vat,0
218862,Mogu Blood Vat,0
218863,Mogu Blood Vat,0
218864,Mogu Blood Vat,0
218865,Mogu Blood Vat,0
218866,Mogu Blood Vat,0
218867,Mogu Blood Vat,0
218868,Campfire,0
218869,Lightning Span,0
218870,Cooking Fire,0
218876,Teleport to Za'Tual,0
218877,Teleport to Court of Bones,0
218885,Lever,0
218886,Lever,0
218887,Doodad_ThunderIsle_Sewer_Gate_001,0
218888,Doodad_ThunderIsle_Sewer_Gate_002,0
218889,Golden Treasure Chest,0
218890,Zandalari Crate 03 Open,0
218891,Zandalari Crate 03 Top,0
218892,Doodad_ITK_Forge_FX_Wrap001,0
218893,Doodad_PA_Anvil_012,0
218894,Doodad_PA_Anvil_011,0
218895,Doodad_PA_Anvil_010,0
218896,Doodad_PA_Anvil_009,0
218897,Doodad_PA_Anvil_008,0
218898,Doodad_PA_Anvil_007,0
218899,Doodad_PA_Anvil_006,0
218900,Doodad_PA_Anvil_003,0
218901,Doodad_PA_Anvil_002,0
218902,Doodad_PA_Anvil_001,0
218903,Doodad_PA_Anvil_004,0
218904,Doodad_Mogu_Crucible001,0
218905,Doodad_Mogu_Crucible002,0
218906,Doodad_Mogu_Crucible004,0
218907,Doodad_Mogu_Crucible003,0
218908,Smelting Pot 01,0
218909,Smelting Rod 01,0
218910,Mogu Crucible,0
218911,Smelting Pot 04,0
218912,Smelting Pot 05,0
218913,Smelting Rod 05,0
218914,Smelting Rod 04,0
218915,Smelting Rod 03,0
218916,Smelting Rod 02,0
218917,Smelting Pot 02,0
218918,Exit Flare,0
218919,Cache of Zandalari Treasures,0
218920,Cache of Zandalari Treasures,0
218921,Cache of Zandalari Treasures,0
218922,Cache of Zandalari Treasures,0
218923,Arrow Trap,0
218924,Cloud Trap,0
218925,Fire Trap,0
218926,Lightning Trap,0
218930,[DND] Bleak Hollow Guard Post,0
218931,Teleport to Diremoor,0
218932,Teleport Visual,0
218933,Doodad_ThunderIsle_Raid_Door_007,0
218934,Ancient Gate,0
218935,Ancient Gate,0
218936,Ancient Gate,0
218937,Ancient Gate,0
218938,Ancient Gate,0
218939,Doodad_ThunderIsle_Raid_Door_013,0
218940,Ancient Gate,0
218941,Doodad_Mogu_Arena_Gate_Small_01_Drakkari001,0
218942,Doodad_Mogu_Arena_Gate_Small_01_Gurubashi001,0
218943,Doodad_Mogu_Arena_Gate_Small_01_Farraki001,0
218944,Doodad_Mogu_Arena_Gate_Small_01_Amani001,0
218945,Doodad_Mogu_Arena_Gate_Large_001,0
218946,Portal to the Isle of Thunder,0
218947,Portal to the Isle of Thunder,0
218948,Zandalari Banner 01,0
218949,Lei Shen's Burial Trove,0
218950,Mantid Archaeology Find,0
218951,Clutter,0
218952,Clutter,0
218953,Clutter,0
218954,Clutter,0
218955,Clutter,0
218956,Clutter,0
218957,Clutter,0
218958,Clutter,0
218959,Banner of the Mantid Empire,0
218960,Ancient Sap Feeder,0
218961,The Praying Mantid,0
218962,Inert Sound Beacon,0
218963,Remains of a Paragon,0
218964,Mantid Lamp,0
218965,Pollen Collector,0
218966,Kypari Sap Container,0
218967,Banner of the Mantid Empire,0
218968,Ancient Sap Feeder,0
218969,The Praying Mantid,0
218970,Inert Sound Beacon,0
218971,Remains of a Paragon,0
218972,Mantid Lamp,0
218973,Pollen Collector,0
218974,Kypari Sap Container,0
218975,IoTTK - Progression Scenario Sunwell,0
218976,IoTTK - Progression Scenarios - Dalaran Tower,0
218977,Bone Pile,0
218980,Doodad_Thunderking_TurtleDoor001,0
218983,Taoshi's Bomb,0
218985,Kirin Tor Offensive Banner,0
218986,Sunreaver Onslaught Banner,0
218987,Tortos Death Collision,0
218988,Zandalari Siege Weapon,0
218989,Stratholme Fire Large,0
218990,Sparkle,0
218991,Stone's Bane,0
218997,Cache of Storms,0
218998,Cache of Storms,0
219000,Taoshi's Bomb,0
219001,Small Bomb Pile,0
219003,Meditation Candle,0
219004,Immolation Trap,0
219088,Zandalari Woodwalls,0
219091,Portal to the Isle of Thunder,0
219094,Deactivated Access Generator,0
219095,Mogu Statue Feet - Collision,0
219096,Golden Treasure Chest,0
219098,Teleport to Diremoor,0
219099,Applebloom Cider,0
219100,Forcefield,0
219107,Doodad_postboxorc08,0
219108,Bonfire,0
219109,Bonfire,0
219110,Doodad_OrcPVPBonfireLarge12,0
219111,Doodad_OrcPVPBonfireLarge13,0
219112,Doodad_NorthrendFreestandingTorch04_GIANT11,0
219113,Doodad_NorthrendFreestandingTorch04_GIANT12,0
219114,Doodad_OrcPVPBonfireLarge14,0
219115,Doodad_OrcPVPBonfireLarge15,0
219116,Doodad_NorthrendFreestandingTorch04_GIANT28,0
219117,Doodad_NorthrendFreestandingTorch04_GIANT29,0
219118,Doodad_NorthrendFreestandingTorch04_GIANT30,0
219119,Doodad_NorthrendFreestandingTorch04_GIANT31,0
219120,Doodad_NorthrendFreestandingTorch04_GIANT34,0
219121,Doodad_NorthrendFreestandingTorch04_GIANT35,0
219122,Doodad_NorthrendFreestandingTorch04_GIANT36,0
219123,Doodad_NorthrendFreestandingTorch04_GIANT37,0
219124,Doodad_NorthrendFreestandingTorch04_GIANT58,0
219125,Doodad_WinterOrc_Small_Brazier_06,0
219126,Doodad_WinterOrc_Small_Brazier_07,0
219127,Doodad_MediumBrazierPurple16,0
219128,Doodad_MediumBrazierPurple15,0
219129,Dark Earth Fungus and Mushrooms,0
219130,Shadowdeep Reagents,0
219131,Doodad_MediumBrazierPurple11,0
219132,Brazier,0
219133,Doodad_MediumBrazierPurple01,0
219134,Brazier,0
219135,Brazier,0
219136,Brazier,0
219137,Brazier,0
219138,Doodad_MediumBrazierPurple21,0
219139,Doodad_MediumBrazierPurple20,0
219140,Doodad_MediumBrazierPurple19,0
219141,Doodad_MediumBrazierPurple18,0
219142,Brazier,0
219143,Brazier,0
219144,Darkfire Enclave,0
219145,Brazier,0
219146,Brazier,0
219147,Doodad_MediumBrazierPurple07,0
219148,Doodad_MediumBrazierPurple06,0
219149,Brazier,0
219150,Doodad_SmallBrazierPurple03,0
219151,Doodad_MediumBrazierNoOmni68,0
219152,Doodad_MediumBrazierPurple14,0
219153,Doodad_OrcPVPBonfireLarge19,0
219154,Doodad_OrcPVPBonfireLarge20,0
219155,Doodad_OrcPVPBonfireLarge21,0
219156,Doodad_OrcPVPBonfireLarge22,0
219157,Doodad_NorthrendFreestandingTorch04_GIANT17,0
219158,Doodad_NorthrendFreestandingTorch04_GIANT59,0
219159,Doodad_OrcPVPBonfireLarge23,0
219160,Doodad_OrcPVPBonfireLarge24,0
219161,Brazier,0
219162,Brazier,0
219163,Doodad_SmallBrazierNoOmni06,0
219164,Doodad_MediumBrazierNoOmni20,0
219165,Doodad_WinterOrc_Small_Brazier_01,0
219166,Doodad_MediumBrazierNoOmni69,0
219167,Doodad_MediumBrazierNoOmni70,0
219168,Doodad_MediumBrazierPurple22,0
219169,Doodad_MediumBrazierPurple23,0
219170,The Slow Blade,0
219171,Arcane Enclave,0
219172,Rekkul's Poisons,0
219173,Ironwood Staves and Wands,0
219174,Shadowswift Brotherhood,0
219175,Doodad_Orgrimmar_Elevator_01,0
219176,Doodad_Orgrimmar_Elevator_02,0
219177,Doodad_Orgrimmar_Elevator_03,0
219178,Doodad_SmokedMeatRack05,0
219179,Doodad_SmallBrazierNoOmni19,0
219180,Doodad_MediumBrazierNoOmni10,0
219181,Doodad_SmallBrazierNoOmni04,0
219182,Doodad_MediumBrazierNoOmni06,0
219183,Doodad_MediumBrazierNoOmni07,0
219184,Doodad_MediumBrazierNoOmni08,0
219185,Doodad_MediumBrazierNoOmni09,0
219186,Doodad_MediumBrazierNoOmni11,0
219187,Doodad_MediumBrazierNoOmni12,0
219188,Doodad_SmallBrazierNoOmni26,0
219189,Brazier,0
219190,Doodad_MediumBrazierNoOmni19,0
219191,Doodad_barbershop_chair05,0
219192,Doodad_barbershop_chair04,0
219193,Doodad_barbershop_chair03,0
219194,Doodad_barbershop_chair02,0
219195,Doodad_barbershop_chair01,0
219196,Doodad_SmallBrazierNoOmni50,0
219197,Doodad_winterorc_chair_05,0
219198,Doodad_winterorc_chair_04,0
219199,Doodad_winterorc_chair_03,0
219200,Doodad_winterorc_chair_06,0
219201,Doodad_winterorc_chair_07,0
219202,Doodad_winterorc_chair_08,0
219203,Doodad_winterorc_chair_09,0
219204,Doodad_Goblin_Forge_01,0
219205,Doodad_Goblin_Kezan_Anvil_01,0
219206,Doodad_SmallBrazierNoOmni51,0
219207,Doodad_MediumBrazierNoOmni72,0
219208,Doodad_MediumBrazierNoOmni73,0
219209,Doodad_SmallBrazierNoOmni52,0
219210,Doodad_SmallBrazierPurple04,0
219211,Doodad_SmallBrazierPurple06,0
219212,Doodad_MediumBrazierNoOmni16,0
219213,Iron Gate,0
219215,Charged Moganite,0
219216,Meeting Stone,0
219217,Bombs,0
219218,Zandalari Siege Weapon,0
219224,Gold Rush - Alliance Cart Visual,0
219225,Boomstick,0
219226,Master Boom Boom's Improved Boom Box,0
219227,Luckydo,0
219228,Luckydon't,0
219229,Campfire,0
219230,Campfire,0
219231,Campfire,0
219246,Chair,0
219247,Table,0
219248,Table,0
219250,Doodad_StratholmeFloatingEmbers46,0
219251,Doodad_StratholmeFloatingEmbers45,0
219252,Doodad_StratholmeFloatingEmbers41,0
219253,Doodad_StratholmeFloatingEmbers048,0
219254,Doodad_StratholmeFloatingEmbers049,0
219255,Campfire,0
219256,Lady's Platform,0
219257,Trampoline,0
219267,Far Sight Totem,0
219270,Rope Pile,0
219277,Doodad_StratholmeFloatingEmbers050,0
219288,Gold Rush - Horde Flag Visual,0
219304,Rapier,0
219336,Ron's Test Freezing Trap,0
219338,Lost Spear,0
219339,Castle,0
219346,Brawl'gar Table,0
219347,Brawl'gar Bar,0
219350,Barricade,0
219351,Boulders,0
219352,Big Blossom Mine Invisible Wall,0
219353,Dream Brew Table,0
219354,Dream Brew Equipment,0
219355,Dream Brew Equipment,0
219391,Kor'kron Cage,0
219394,Razor Hill Guard Post (Troll),0
219395,Door,0
219396,Door,0
219397,Protodrake Egg,0
219398,Panda Crate,0
219399,Panda Scroll,0
219400,Panda Book,0
219401,Azjol Vase,0
219410,Bonfire,0
219581,Kor'kron Lumber,0
219863,Kor'kron Lumber Crate,0
219864,Kor'kron Stone Crate,0
219865,Kor'kron Oil Barrel,0
219866,Kor'kron Meat Crate,0
219871,Overturned Kor'kron Caravan,0
220061,Arena Gates,0
220062,Iron Gate,0
220063,Forlorn Spire,0
220065,Initial Teleporter,0
220066,Emergency Teleporter,0
220068,Mailbox,0
220069,Mailbox,0
220079,Thunderforge Anvil - INVISIBLE,0
220080,Marcio's Test Game Object,0
220081,Marcio's Test Chest,0
220082,Mountain Wind,0
220084,High Seas Scenario - Cursed Dice - Crate,0
220085,Strange Bowl of Dice,0
220087,Book Stack,0
220092,Kor'kron Cage,0
220141,Temple Gates,0
220159,Gate,0
220160,Gate,0
220161,Gate,0
220164,Alliance Mine Cart,0
220165,Alliance Mine Cart,0
220166,Horde Mine Cart,0
220168,Iron Gate,0
220169,Iron Gate,0
220170,Slightly Smelly Pile of Money,0
220171,Platform,0
220172,Post,0
220173,Spirit Door,0
220174,Horde Mine Cart,0
220175,Goblin Teleporter,0
220176,Goblin Teleporter,0
220177,Bonfire,0
220178,Bonfire,0
220179,Bonfire,0
220180,Sen'jin Banner,0
220181,Sen'jin Banner,0
220182,Sen'jin Pennant,0
220183,Kor'kron Crate,0
220185,TEST Circle,0
220189,Captain's Spyglass,0
220190,Captain's Map,0
220191,Captain's Favorite Rum,0
220192,Temple Gates,0
220193,Kor'kron Cage,0
220194,Strange Wall,0
220195,Heart of Y'Shaarj,0
220196,Treasure Urn,0
220197,Large Kor'kron Oil Barrel,0
220198,Kor'kron Meat Rack,0
220199,Kor'kron Lumber Pile,0
220200,Kor'kron Stone Pile,0
220201,The Big One 4000,0
220202,Small Explosives Barrel,0
220203,Explosive Crate,0
220205,Anvil,0
220206,Anvil,0
220207,Anvil,0
220208,Anvil,0
220209,Anvil,0
220210,Anvil,0
220211,Anvil,0
220310,Revolution Supplies,0
220339,Revolution Supplies,0
220342,Revolution Supplies,0
220344,Project C4T Controller,0
220348,Amber,0
220353,Kor'kron Meat Rack,0
220357,Kor'kron Stone Crate,0
220358,Shimmerweed Basket,0
220359,Kor'kron Oil Drum,0
220360,Remote Viewing Console,0
220361,Kor'kron Lumber,0
220362,Pirate Hat,0
220363,Pirate Hat,0
220364,Doodad_Orgrimmar_Elevator_004,0
220365,Seer Hao Pham Roo's Leftover Rope,0
220366,Gate,0
220367,Iron Hitching Post,0
220369,Brazier,0
220370,Brazier,0
220371,Brazier,0
220372,Brazier,0
220373,Crackling Brazier,0
220374,Crackling Brazier,0
220380,Supply Crate,0
